,u,i,ts,label,idx
18586,12,1834,81990000.0,-1.0,18587
18587,1834,12,81990000.0,-1.0,18588
18588,12,825,81990000.0,-1.0,18589
18589,372,2371,81990000.0,-1.0,18590
18590,557,5,81990000.0,-1.0,18591
18591,1860,1,81990000.0,-1.0,18592
18592,5,103,81990000.0,-1.0,18593
18593,115,93,81990000.0,-1.0,18594
18594,3483,93,81990000.0,-1.0,18595
18595,93,308,81990000.0,-1.0,18596
18596,116,12,81990000.0,-1.0,18597
18597,1861,34,81990000.0,-1.0,18598
18598,308,93,81990000.0,-1.0,18599
18599,24,15,81990000.0,-1.0,18600
18600,93,115,81990000.0,-1.0,18601
18601,372,36,81990000.0,-1.0,18602
18602,330,1496,81990000.0,-1.0,18603
18603,93,3483,81990000.0,-1.0,18604
18604,3257,372,82076400.0,-1.0,18605
18605,16,34,82076400.0,-1.0,18606
18606,266,174,82076400.0,-1.0,18607
18607,372,3257,82076400.0,-1.0,18608
18608,34,16,82076400.0,-1.0,18609
18609,1574,7,82162800.0,-1.0,18610
18610,7,1574,82162800.0,-1.0,18611
18611,1193,89,82162800.0,-1.0,18612
18612,12,35,82162800.0,-1.0,18613
18613,296,266,82162800.0,-1.0,18614
18614,598,3258,82162800.0,-1.0,18615
18615,266,296,82162800.0,-1.0,18616
18616,287,3,82162800.0,-1.0,18617
18617,3,287,82162800.0,-1.0,18618
18618,1379,2045,82162800.0,-1.0,18619
18619,598,3219,82162800.0,-1.0,18620
18620,1036,7,82162800.0,-1.0,18621
18621,7,1036,82162800.0,-1.0,18622
18622,67,422,82162800.0,-1.0,18623
18623,422,67,82162800.0,-1.0,18624
18624,3258,598,82249200.0,-1.0,18625
18625,3,333,82249200.0,-1.0,18626
18626,5,893,82249200.0,-1.0,18627
18627,1376,372,82249200.0,-1.0,18628
18628,2253,229,82249200.0,-1.0,18629
18629,1376,123,82249200.0,-1.0,18630
18630,229,2253,82249200.0,-1.0,18631
18631,229,12,82249200.0,-1.0,18632
18632,123,1376,82249200.0,-1.0,18633
18633,73,728,82249200.0,-1.0,18634
18634,893,5,82249200.0,-1.0,18635
18635,80,55,82249200.0,-1.0,18636
18636,38,151,82249200.0,-1.0,18637
18637,31,25,82249200.0,-1.0,18638
18638,333,3,82249200.0,-1.0,18639
18639,1376,5,82249200.0,-1.0,18640
18640,7,177,82249200.0,-1.0,18641
18641,11,242,82249200.0,-1.0,18642
18642,36,1067,82249200.0,-1.0,18643
18643,3,97,82249200.0,-1.0,18644
18644,3253,24,82249200.0,-1.0,18645
18645,372,1376,82249200.0,-1.0,18646
18646,97,3,82249200.0,-1.0,18647
18647,1,3253,82249200.0,-1.0,18648
18648,5,801,82249200.0,-1.0,18649
18649,952,2812,82249200.0,-1.0,18650
18650,5,1376,82249200.0,-1.0,18651
18651,801,5,82249200.0,-1.0,18652
18652,954,220,82249200.0,-1.0,18653
18653,24,29,82249200.0,-1.0,18654
18654,825,59,82335600.0,-1.0,18655
18655,3623,12,82335600.0,-1.0,18656
18656,12,3623,82335600.0,-1.0,18657
18657,391,26,82335600.0,-1.0,18658
18658,25,115,82335600.0,-1.0,18659
18659,59,825,82335600.0,-1.0,18660
18660,19,92,82335600.0,-1.0,18661
18661,19,1574,82335600.0,-1.0,18662
18662,111,59,82335600.0,-1.0,18663
18663,174,775,82335600.0,-1.0,18664
18664,124,1963,82335600.0,-1.0,18665
18665,12,627,82335600.0,-1.0,18666
18666,3,2704,82335600.0,-1.0,18667
18667,832,1964,82335600.0,-1.0,18668
18668,1940,3337,82335600.0,-1.0,18669
18669,191,26,82335600.0,-1.0,18670
18670,1571,6,82335600.0,-1.0,18671
18671,1185,6,82335600.0,-1.0,18672
18672,627,12,82335600.0,-1.0,18673
18673,1192,248,82335600.0,-1.0,18674
18674,1574,19,82335600.0,-1.0,18675
18675,1065,12,82335600.0,-1.0,18676
18676,111,95,82335600.0,-1.0,18677
18677,58,3613,82335600.0,-1.0,18678
18678,248,1192,82335600.0,-1.0,18679
18679,95,111,82335600.0,-1.0,18680
18680,12,1065,82335600.0,-1.0,18681
18681,92,19,82335600.0,-1.0,18682
18682,26,391,82335600.0,-1.0,18683
18683,115,25,82335600.0,-1.0,18684
18684,12,1376,82422000.0,-1.0,18685
18685,374,154,82422000.0,-1.0,18686
18686,395,12,82422000.0,-1.0,18687
18687,165,2,82422000.0,-1.0,18688
18688,5,1854,82422000.0,-1.0,18689
18689,3559,3,82422000.0,-1.0,18690
18690,49,2372,82422000.0,-1.0,18691
18691,1376,12,82422000.0,-1.0,18692
18692,891,3,82422000.0,-1.0,18693
18693,454,1068,82422000.0,-1.0,18694
18694,2372,49,82422000.0,-1.0,18695
18695,1068,454,82422000.0,-1.0,18696
18696,1854,5,82422000.0,-1.0,18697
18697,227,145,82422000.0,-1.0,18698
18698,12,395,82422000.0,-1.0,18699
18699,1,2367,82508400.0,-1.0,18700
18700,1068,67,82508400.0,-1.0,18701
18701,67,1068,82508400.0,-1.0,18702
18702,305,1375,82508400.0,-1.0,18703
18703,1375,305,82508400.0,-1.0,18704
18704,59,130,82594800.0,-1.0,18705
18705,1068,5,82594800.0,-1.0,18706
18706,5,1068,82594800.0,-1.0,18707
18707,3,1375,82681200.0,-1.0,18708
18708,1375,3,82681200.0,-1.0,18709
18709,59,490,82681200.0,-1.0,18710
18710,248,26,82681200.0,-1.0,18711
18711,59,1376,82681200.0,-1.0,18712
18712,174,12,82767600.0,-1.0,18713
18713,12,174,82767600.0,-1.0,18714
18714,26,248,82767600.0,-1.0,18715
18715,3254,5,82767600.0,-1.0,18716
18716,59,2364,82767600.0,-1.0,18717
18717,5,1375,82767600.0,-1.0,18718
18718,433,3254,82767600.0,-1.0,18719
18719,3254,641,82767600.0,-1.0,18720
18720,2146,3507,82767600.0,-1.0,18721
18721,216,5,82767600.0,-1.0,18722
18722,1375,5,82767600.0,-1.0,18723
18723,1376,59,82767600.0,-1.0,18724
18724,3254,433,82767600.0,-1.0,18725
18725,2364,59,82767600.0,-1.0,18726
18726,146,2578,82767600.0,-1.0,18727
18727,596,191,82767600.0,-1.0,18728
18728,3260,3,82767600.0,-1.0,18729
18729,26,2650,82767600.0,-1.0,18730
18730,93,1064,82767600.0,-1.0,18731
18731,1064,93,82767600.0,-1.0,18732
18732,93,295,82767600.0,-1.0,18733
18733,5,216,82767600.0,-1.0,18734
18734,2650,26,82767600.0,-1.0,18735
18735,980,248,82767600.0,-1.0,18736
18736,248,980,82767600.0,-1.0,18737
18737,3,3260,82767600.0,-1.0,18738
18738,191,596,82854000.0,-1.0,18739
18739,191,24,82854000.0,-1.0,18740
18740,1,11,82854000.0,-1.0,18741
18741,36,557,82940400.0,-1.0,18742
18742,191,145,82940400.0,-1.0,18743
18743,3185,19,82940400.0,-1.0,18744
18744,126,171,82940400.0,-1.0,18745
18745,19,3185,82940400.0,-1.0,18746
18746,557,36,82940400.0,-1.0,18747
18747,1184,19,82940400.0,-1.0,18748
18748,16,171,82940400.0,-1.0,18749
18749,19,262,82940400.0,-1.0,18750
18750,19,1184,82940400.0,-1.0,18751
18751,262,19,82940400.0,-1.0,18752
18752,1,1061,83026800.0,-1.0,18753
18753,95,56,83026800.0,-1.0,18754
18754,832,3249,83026800.0,-1.0,18755
18755,248,494,83026800.0,-1.0,18756
18756,56,95,83026800.0,-1.0,18757
18757,1061,12,83026800.0,-1.0,18758
18758,24,191,83026800.0,-1.0,18759
18759,12,1061,83026800.0,-1.0,18760
18760,59,494,83026800.0,-1.0,18761
18761,229,1061,83026800.0,-1.0,18762
18762,1377,758,83026800.0,-1.0,18763
18763,494,248,83026800.0,-1.0,18764
18764,557,3,83026800.0,-1.0,18765
18765,336,980,83026800.0,-1.0,18766
18766,1862,597,83026800.0,-1.0,18767
18767,494,59,83026800.0,-1.0,18768
18768,93,3,83026800.0,-1.0,18769
18769,597,1862,83026800.0,-1.0,18770
18770,93,197,83026800.0,-1.0,18771
18771,980,336,83026800.0,-1.0,18772
18772,197,93,83026800.0,-1.0,18773
18773,3,93,83026800.0,-1.0,18774
18774,1061,229,83026800.0,-1.0,18775
18775,3,557,83026800.0,-1.0,18776
18776,19,1031,83113200.0,-1.0,18777
18777,228,3783,83113200.0,-1.0,18778
18778,1031,12,83113200.0,-1.0,18779
18779,3263,1066,83113200.0,-1.0,18780
18780,26,177,83113200.0,-1.0,18781
18781,52,3149,83113200.0,-1.0,18782
18782,36,336,83113200.0,-1.0,18783
18783,1066,3263,83113200.0,-1.0,18784
18784,981,16,83113200.0,-1.0,18785
18785,16,981,83113200.0,-1.0,18786
18786,295,93,83113200.0,-1.0,18787
18787,336,36,83113200.0,-1.0,18788
18788,1031,19,83113200.0,-1.0,18789
18789,26,8,83113200.0,-1.0,18790
18790,95,177,83113200.0,-1.0,18791
18791,174,92,83113200.0,-1.0,18792
18792,12,1031,83113200.0,-1.0,18793
18793,1189,3255,83113200.0,-1.0,18794
18794,154,3,83113200.0,-1.0,18795
18795,92,93,83113200.0,-1.0,18796
18796,59,335,83113200.0,-1.0,18797
18797,93,92,83113200.0,-1.0,18798
18798,335,59,83113200.0,-1.0,18799
18799,1,1066,83199600.0,-1.0,18800
18800,35,801,83199600.0,-1.0,18801
18801,3,295,83199600.0,-1.0,18802
18802,295,3,83199600.0,-1.0,18803
18803,24,14,83199600.0,-1.0,18804
18804,2369,433,83199600.0,-1.0,18805
18805,1846,1,83199600.0,-1.0,18806
18806,3254,19,83199600.0,-1.0,18807
18807,1,3254,83199600.0,-1.0,18808
18808,12,1846,83199600.0,-1.0,18809
18809,59,1336,83199600.0,-1.0,18810
18810,1336,59,83199600.0,-1.0,18811
18811,3585,19,83199600.0,-1.0,18812
18812,1846,12,83199600.0,-1.0,18813
18813,19,3585,83199600.0,-1.0,18814
18814,287,95,83199600.0,-1.0,18815
18815,19,3254,83199600.0,-1.0,18816
18816,433,2369,83199600.0,-1.0,18817
18817,59,3559,83199600.0,-1.0,18818
18818,81,173,83199600.0,-1.0,18819
18819,5,3636,83199600.0,-1.0,18820
18820,1066,1,83199600.0,-1.0,18821
18821,3265,1864,83286000.0,-1.0,18822
18822,130,1691,83286000.0,-1.0,18823
18823,208,162,83286000.0,-1.0,18824
18824,130,1646,83286000.0,-1.0,18825
18825,1864,3265,83286000.0,-1.0,18826
18826,162,208,83286000.0,-1.0,18827
18827,93,158,83372400.0,-1.0,18828
18828,93,177,83372400.0,-1.0,18829
18829,3647,93,83372400.0,-1.0,18830
18830,1,3259,83372400.0,-1.0,18831
18831,158,93,83372400.0,-1.0,18832
18832,158,248,83372400.0,-1.0,18833
18833,1335,3329,83372400.0,-1.0,18834
18834,1691,177,83372400.0,-1.0,18835
18835,163,115,83458800.0,-1.0,18836
18836,887,3237,83458800.0,-1.0,18837
18837,887,221,83458800.0,-1.0,18838
18838,156,12,83458800.0,-1.0,18839
18839,3237,887,83458800.0,-1.0,18840
18840,93,335,83458800.0,-1.0,18841
18841,93,3647,83458800.0,-1.0,18842
18842,59,2362,83458800.0,-1.0,18843
18843,2362,59,83458800.0,-1.0,18844
18844,887,276,83458800.0,-1.0,18845
18845,12,156,83458800.0,-1.0,18846
18846,1358,1,83545200.0,-1.0,18847
18847,459,197,83545200.0,-1.0,18848
18848,3264,29,83545200.0,-1.0,18849
18849,815,36,83545200.0,-1.0,18850
18850,3520,36,83545200.0,-1.0,18851
18851,12,33,83545200.0,-1.0,18852
18852,33,3520,83545200.0,-1.0,18853
18853,33,12,83545200.0,-1.0,18854
18854,29,3264,83545200.0,-1.0,18855
18855,3520,33,83545200.0,-1.0,18856
18856,1,1358,83545200.0,-1.0,18857
18857,36,815,83545200.0,-1.0,18858
18858,36,3520,83545200.0,-1.0,18859
18859,887,369,83545200.0,-1.0,18860
18860,85,295,83545200.0,-1.0,18861
18861,295,85,83545200.0,-1.0,18862
18862,308,26,83631600.0,-1.0,18863
18863,1549,3266,83631600.0,-1.0,18864
18864,182,3783,83631600.0,-1.0,18865
18865,26,308,83631600.0,-1.0,18866
18866,1,1846,83631600.0,-1.0,18867
18867,288,318,83631600.0,-1.0,18868
18868,42,81,83631600.0,-1.0,18869
18869,10,26,83631600.0,-1.0,18870
18870,32,177,83631600.0,-1.0,18871
18871,308,30,83631600.0,-1.0,18872
18872,24,308,83631600.0,-1.0,18873
18873,81,42,83631600.0,-1.0,18874
18874,287,32,83631600.0,-1.0,18875
18875,32,287,83631600.0,-1.0,18876
18876,30,308,83631600.0,-1.0,18877
18877,2516,2861,83631600.0,-1.0,18878
18878,3266,1549,83631600.0,-1.0,18879
18879,1533,597,83631600.0,-1.0,18880
18880,308,59,83631600.0,-1.0,18881
18881,308,88,83631600.0,-1.0,18882
18882,597,1533,83631600.0,-1.0,18883
18883,36,118,83718000.0,-1.0,18884
18884,318,288,83718000.0,-1.0,18885
18885,2156,2491,83718000.0,-1.0,18886
18886,459,1,83718000.0,-1.0,18887
18887,1577,336,83718000.0,-1.0,18888
18888,3268,825,83718000.0,-1.0,18889
18889,825,3268,83718000.0,-1.0,18890
18890,3254,432,83718000.0,-1.0,18891
18891,432,3254,83718000.0,-1.0,18892
18892,1866,2360,83718000.0,-1.0,18893
18893,336,5,83718000.0,-1.0,18894
18894,336,1577,83718000.0,-1.0,18895
18895,5,336,83718000.0,-1.0,18896
18896,2360,1866,83718000.0,-1.0,18897
18897,3,345,83804400.0,-1.0,18898
18898,197,19,83804400.0,-1.0,18899
18899,3,1336,83804400.0,-1.0,18900
18900,972,1194,83804400.0,-1.0,18901
18901,3483,227,83804400.0,-1.0,18902
18902,6,208,83804400.0,-1.0,18903
18903,1194,972,83804400.0,-1.0,18904
18904,68,1866,83804400.0,-1.0,18905
18905,19,197,83804400.0,-1.0,18906
18906,336,3,83804400.0,-1.0,18907
18907,227,3483,83804400.0,-1.0,18908
18908,174,3522,83804400.0,-1.0,18909
18909,3,5,83804400.0,-1.0,18910
18910,5,684,83804400.0,-1.0,18911
18911,345,3,83804400.0,-1.0,18912
18912,1336,3,83804400.0,-1.0,18913
18913,1866,68,83804400.0,-1.0,18914
18914,1869,1194,83890800.0,-1.0,18915
18915,981,8,83890800.0,-1.0,18916
18916,1194,1869,83890800.0,-1.0,18917
18917,1068,197,83890800.0,-1.0,18918
18918,197,1068,83890800.0,-1.0,18919
18919,8,981,83890800.0,-1.0,18920
18920,1578,19,83977200.0,-1.0,18921
18921,208,336,83977200.0,-1.0,18922
18922,173,81,83977200.0,-1.0,18923
18923,19,1578,83977200.0,-1.0,18924
18924,3465,3597,83977200.0,-1.0,18925
18925,93,248,83977200.0,-1.0,18926
18926,248,93,83977200.0,-1.0,18927
18927,336,208,83977200.0,-1.0,18928
18928,8,336,84063600.0,-1.0,18929
18929,225,530,84063600.0,-1.0,18930
18930,1865,93,84063600.0,-1.0,18931
18931,85,967,84063600.0,-1.0,18932
18932,336,8,84063600.0,-1.0,18933
18933,93,1865,84063600.0,-1.0,18934
18934,100,12,84063600.0,-1.0,18935
18935,526,6,84063600.0,-1.0,18936
18936,5,68,84063600.0,-1.0,18937
18937,6,526,84063600.0,-1.0,18938
18938,208,6,84063600.0,-1.0,18939
18939,247,1,84063600.0,-1.0,18940
18940,308,1357,84063600.0,-1.0,18941
18941,208,320,84063600.0,-1.0,18942
18942,5,1868,84063600.0,-1.0,18943
18943,320,208,84063600.0,-1.0,18944
18944,1,247,84063600.0,-1.0,18945
18945,12,100,84063600.0,-1.0,18946
18946,1868,5,84063600.0,-1.0,18947
18947,43,8,84063600.0,-1.0,18948
18948,36,3254,84150000.0,-1.0,18949
18949,221,887,84150000.0,-1.0,18950
18950,9,4,84150000.0,-1.0,18951
18951,93,1068,84150000.0,-1.0,18952
18952,247,26,84150000.0,-1.0,18953
18953,36,572,84150000.0,-1.0,18954
18954,26,247,84150000.0,-1.0,18955
18955,3254,1,84150000.0,-1.0,18956
18956,247,1864,84150000.0,-1.0,18957
18957,120,59,84150000.0,-1.0,18958
18958,19,36,84150000.0,-1.0,18959
18959,572,36,84150000.0,-1.0,18960
18960,1068,93,84150000.0,-1.0,18961
18961,1864,247,84150000.0,-1.0,18962
18962,59,120,84150000.0,-1.0,18963
18963,36,19,84150000.0,-1.0,18964
18964,1864,3520,84150000.0,-1.0,18965
18965,95,29,84150000.0,-1.0,18966
18966,3520,1864,84150000.0,-1.0,18967
18967,3254,36,84150000.0,-1.0,18968
18968,88,308,84150000.0,-1.0,18969
18969,68,61,84236400.0,-1.0,18970
18970,318,8,84236400.0,-1.0,18971
18971,759,49,84236400.0,-1.0,18972
18972,391,289,84236400.0,-1.0,18973
18973,197,2369,84236400.0,-1.0,18974
18974,81,248,84236400.0,-1.0,18975
18975,289,391,84236400.0,-1.0,18976
18976,2369,197,84236400.0,-1.0,18977
18977,61,68,84236400.0,-1.0,18978
18978,49,759,84236400.0,-1.0,18979
18979,59,759,84236400.0,-1.0,18980
18980,197,759,84236400.0,-1.0,18981
18981,1067,36,84236400.0,-1.0,18982
18982,43,177,84236400.0,-1.0,18983
18983,759,59,84236400.0,-1.0,18984
18984,248,81,84236400.0,-1.0,18985
18985,759,197,84236400.0,-1.0,18986
18986,1192,1691,84236400.0,-1.0,18987
18987,1,3256,84322800.0,-1.0,18988
18988,684,5,84322800.0,-1.0,18989
18989,1578,6,84322800.0,-1.0,18990
18990,5,93,84322800.0,-1.0,18991
18991,36,120,84322800.0,-1.0,18992
18992,93,5,84322800.0,-1.0,18993
18993,463,585,84322800.0,-1.0,18994
18994,585,463,84322800.0,-1.0,18995
18995,92,1576,84322800.0,-1.0,18996
18996,3559,59,84409200.0,-1.0,18997
18997,36,103,84409200.0,-1.0,18998
18998,36,136,84409200.0,-1.0,18999
18999,110,305,84409200.0,-1.0,19000
19000,34,197,84409200.0,-1.0,19001
19001,135,3267,84409200.0,-1.0,19002
19002,136,36,84409200.0,-1.0,19003
19003,103,36,84409200.0,-1.0,19004
19004,248,3273,84495600.0,-1.0,19005
19005,1869,1868,84495600.0,-1.0,19006
19006,3254,191,84495600.0,-1.0,19007
19007,3,3254,84495600.0,-1.0,19008
19008,1570,1,84495600.0,-1.0,19009
19009,3273,248,84495600.0,-1.0,19010
19010,100,6,84495600.0,-1.0,19011
19011,1868,1869,84495600.0,-1.0,19012
19012,174,5,84495600.0,-1.0,19013
19013,208,34,84495600.0,-1.0,19014
19014,3280,3565,84495600.0,-1.0,19015
19015,3254,3,84495600.0,-1.0,19016
19016,3267,135,84495600.0,-1.0,19017
19017,135,136,84495600.0,-1.0,19018
19018,3267,1826,84495600.0,-1.0,19019
19019,191,3254,84495600.0,-1.0,19020
19020,135,197,84495600.0,-1.0,19021
19021,136,135,84495600.0,-1.0,19022
19022,34,208,84495600.0,-1.0,19023
19023,197,135,84495600.0,-1.0,19024
19024,1189,427,84582000.0,-1.0,19025
19025,1,2375,84582000.0,-1.0,19026
19026,1,454,84582000.0,-1.0,19027
19027,345,463,84582000.0,-1.0,19028
19028,97,5,84582000.0,-1.0,19029
19029,1,292,84582000.0,-1.0,19030
19030,5,97,84582000.0,-1.0,19031
19031,1,158,84582000.0,-1.0,19032
19032,427,1189,84582000.0,-1.0,19033
19033,116,3704,84668400.0,-1.0,19034
19034,116,247,84668400.0,-1.0,19035
19035,12,886,84668400.0,-1.0,19036
19036,886,12,84668400.0,-1.0,19037
19037,287,208,84668400.0,-1.0,19038
19038,773,2230,84668400.0,-1.0,19039
19039,116,1343,84668400.0,-1.0,19040
19040,1343,116,84668400.0,-1.0,19041
19041,34,3,84668400.0,-1.0,19042
19042,3,3704,84668400.0,-1.0,19043
19043,81,1562,84668400.0,-1.0,19044
19044,3704,116,84668400.0,-1.0,19045
19045,247,116,84668400.0,-1.0,19046
19046,247,36,84668400.0,-1.0,19047
19047,36,247,84668400.0,-1.0,19048
19048,81,1553,84668400.0,-1.0,19049
19049,88,92,84668400.0,-1.0,19050
19050,336,116,84668400.0,-1.0,19051
19051,116,336,84668400.0,-1.0,19052
19052,19,818,84668400.0,-1.0,19053
19053,6,706,84754800.0,-1.0,19054
19054,34,116,84754800.0,-1.0,19055
19055,34,320,84754800.0,-1.0,19056
19056,34,247,84754800.0,-1.0,19057
19057,3,291,84754800.0,-1.0,19058
19058,59,336,84754800.0,-1.0,19059
19059,706,6,84754800.0,-1.0,19060
19060,247,336,84754800.0,-1.0,19061
19061,247,1575,84754800.0,-1.0,19062
19062,291,3,84754800.0,-1.0,19063
19063,336,59,84754800.0,-1.0,19064
19064,3704,336,84754800.0,-1.0,19065
19065,3704,229,84754800.0,-1.0,19066
19066,229,247,84754800.0,-1.0,19067
19067,247,229,84754800.0,-1.0,19068
19068,3559,30,84754800.0,-1.0,19069
19069,1575,247,84754800.0,-1.0,19070
19070,3,247,84754800.0,-1.0,19071
19071,336,3704,84754800.0,-1.0,19072
19072,336,247,84754800.0,-1.0,19073
19073,229,3704,84754800.0,-1.0,19074
19074,49,289,84754800.0,-1.0,19075
19075,1372,5,84754800.0,-1.0,19076
19076,165,26,84754800.0,-1.0,19077
19077,24,93,84754800.0,-1.0,19078
19078,320,34,84754800.0,-1.0,19079
19079,116,34,84754800.0,-1.0,19080
19080,247,34,84754800.0,-1.0,19081
19081,306,6,84841200.0,-1.0,19082
19082,31,59,84841200.0,-1.0,19083
19083,93,125,84841200.0,-1.0,19084
19084,37,1,84841200.0,-1.0,19085
19085,1577,826,84841200.0,-1.0,19086
19086,34,3704,84841200.0,-1.0,19087
19087,2374,826,84841200.0,-1.0,19088
19088,197,34,84841200.0,-1.0,19089
19089,826,1577,84841200.0,-1.0,19090
19090,3704,1846,84841200.0,-1.0,19091
19091,1846,3704,84841200.0,-1.0,19092
19092,3704,49,84841200.0,-1.0,19093
19093,306,138,84841200.0,-1.0,19094
19094,3704,826,84841200.0,-1.0,19095
19095,391,8,84841200.0,-1.0,19096
19096,191,12,84841200.0,-1.0,19097
19097,12,191,84841200.0,-1.0,19098
19098,3704,34,84841200.0,-1.0,19099
19099,8,391,84841200.0,-1.0,19100
19100,15,267,84841200.0,-1.0,19101
19101,59,31,84841200.0,-1.0,19102
19102,826,2374,84841200.0,-1.0,19103
19103,1162,12,84927600.0,-1.0,19104
19104,248,309,84927600.0,-1.0,19105
19105,12,1162,84927600.0,-1.0,19106
19106,826,3704,84927600.0,-1.0,19107
19107,3,3275,84927600.0,-1.0,19108
19108,1357,308,84927600.0,-1.0,19109
19109,38,55,84927600.0,-1.0,19110
19110,97,136,84927600.0,-1.0,19111
19111,309,248,84927600.0,-1.0,19112
19112,191,463,84927600.0,-1.0,19113
19113,3275,3,84927600.0,-1.0,19114
19114,309,1372,84927600.0,-1.0,19115
19115,136,97,84927600.0,-1.0,19116
19116,463,2188,84927600.0,-1.0,19117
19117,59,308,84927600.0,-1.0,19118
19118,208,29,84927600.0,-1.0,19119
19119,463,191,84927600.0,-1.0,19120
19120,188,3781,85014000.0,-1.0,19121
19121,3780,177,85014000.0,-1.0,19122
19122,3781,95,85014000.0,-1.0,19123
19123,825,229,85014000.0,-1.0,19124
19124,3781,177,85014000.0,-1.0,19125
19125,3778,177,85014000.0,-1.0,19126
19126,3777,177,85014000.0,-1.0,19127
19127,3783,188,85014000.0,-1.0,19128
19128,31,177,85014000.0,-1.0,19129
19129,3783,7,85014000.0,-1.0,19130
19130,3270,59,85014000.0,-1.0,19131
19131,3781,188,85014000.0,-1.0,19132
19132,3777,1691,85014000.0,-1.0,19133
19133,3777,26,85014000.0,-1.0,19134
19134,3781,26,85014000.0,-1.0,19135
19135,188,108,85014000.0,-1.0,19136
19136,73,177,85014000.0,-1.0,19137
19137,188,3780,85014000.0,-1.0,19138
19138,7,3783,85014000.0,-1.0,19139
19139,188,489,85014000.0,-1.0,19140
19140,3780,188,85014000.0,-1.0,19141
19141,3777,188,85014000.0,-1.0,19142
19142,3778,188,85014000.0,-1.0,19143
19143,3778,1691,85014000.0,-1.0,19144
19144,95,3781,85014000.0,-1.0,19145
19145,95,3780,85014000.0,-1.0,19146
19146,95,3778,85014000.0,-1.0,19147
19147,95,3777,85014000.0,-1.0,19148
19148,3783,177,85014000.0,-1.0,19149
19149,3781,7,85014000.0,-1.0,19150
19150,3780,7,85014000.0,-1.0,19151
19151,3778,7,85014000.0,-1.0,19152
19152,25,177,85014000.0,-1.0,19153
19153,3777,7,85014000.0,-1.0,19154
19154,93,3729,85014000.0,-1.0,19155
19155,31,188,85014000.0,-1.0,19156
19156,1185,115,85014000.0,-1.0,19157
19157,3781,1691,85014000.0,-1.0,19158
19158,126,1,85014000.0,-1.0,19159
19159,3777,95,85014000.0,-1.0,19160
19160,315,12,85014000.0,-1.0,19161
19161,85,188,85014000.0,-1.0,19162
19162,3783,95,85014000.0,-1.0,19163
19163,85,2,85014000.0,-1.0,19164
19164,12,315,85014000.0,-1.0,19165
